ISIN,WKN,Bezeichnung,Anlagegruppe,Anlageuniversum
DE000LS9FNR1,LS9FNR,"Sell in Summer Öko","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FNS9,LS9FNS,"Wachstum & Sicherheit","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FNT7,LS9FNT,GISIM,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FNV3,LS9FNV,"DACH  ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FNW1,LS9FNW,"Winthorpe - High Dividend Select","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FNX9,LS9FNX,"Banken und Finanzdienstleister","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FNY7,LS9FNY,"Turtle Risk","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FNZ4,LS9FNZ,Signaltrading,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FPA2,LS9FPA,"Investment für untersch. Phasen","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FPD6,LS9FPD,Lieblings-Fonds-Werte,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FPF1,LS9FPF,"Märkte der Zukunft","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FPG9,LS9FPG,"Hebel + 3faches Risikomanagement","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FPH7,LS9FPH,"Icahn & Co - Activist Investors","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FPK1,LS9FPK,"IR-System Risikoscheu","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FPL9,LS9FPL,"Immobilien und REITs","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FPM7,LS9FPM,"Großenhainer BC","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FPN5,LS9FPN,"12/5 TOP DIVIDENDEN ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FPR6,LS9FPR,"C&V Absolute Return Dynamic","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FPS4,LS9FPS,TCWA-Eearth-Zyklik,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FPT2,LS9FPT,"Kapitalmarkt Wiki 60/40","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FPU0,LS9FPU,"Buffett - Equal Weight","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FPV8,LS9FPV,"MiLoTeI - MidLongTerm Invest","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FPW6,LS9FPW,"Biotech,  Pharmazie und Generika ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FPX4,LS9FPX,"Innovation Investment Trend","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FPZ9,LS9FPZ,"Abs. Return mit Renten + Aktien","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FQB8,LS9FQB,"DUFF Flexible+","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FQD4,LS9FQD,"Trend Select Small Caps","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FQE2,LS9FQE,"CHANCEN-NUTZEN ","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FQF9,LS9FQF,"Top 10 Global Brands","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FQG7,LS9FQG,"Kurzfristige Analyse ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FQH5,LS9FQH,Chancen-Reich,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FQJ1,LS9FQJ,"Basale Spekulationen","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FQK9,LS9FQK,"Hop on Hop off","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FQL7,LS9FQL,"TI 15-Global-Titans +","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FQM5,LS9FQM,"Sündenpfuhl","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FQP8,LS9FQP,"Technology Outperformance","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FQR4,LS9FQR,"HealthInvest Value Strategy +","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FQT0,LS9FQT,"MSH Trendfolge","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FQU8,LS9FQU,"IR-System Risikobereit","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FQW4,LS9FQW,"Asia Growth","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FQZ7,LS9FQZ,"Best Ager und Silver Surfer","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FRB6,LS9FRB,"Investitionen vor dem Trend","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FRC4,LS9FRC,Snepuh-Tech,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FRE0,LS9FRE,Vultur_1,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FRG5,LS9FRG,"Internet Stocks","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FRH3,LS9FRH,"Cyber Security Stars","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FRL5,LS9FRL,"BTC World Dividends","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FRN1,LS9FRN,"BABYLON INVEST","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FRW2,LS9FRW,speedmaster,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FRZ5,LS9FRZ,"Substanz,  Dividenden u. Wachstum","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FSA6,LS9FSA,"Die beliebtesten Unternehmen","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FSC2,LS9FSC,"TK-Strategie Numero 1","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FSD0,LS9FSD,"Sell in May Euroland","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FSE8,LS9FSE,"Intensive Trading 25 P","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FSF5,LS9FSF,ITWorld,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FSH1,LS9FSH,"Momentum Megatrends ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FSJ7,LS9FSJ,"Fallen Angel","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FSM1,LS9FSM,"Diversification Strategy","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FSN9,LS9FSN,"IR-System Tendenz Risikobereit","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FSP4,LS9FSP,"Global Shares","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FSS8,LS9FSS,KBC-Strategie,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FSU4,LS9FSU,4Value&Growth,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FSV2,LS9FSV,"Wikilev Chancen Offensive","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FSW0,LS9FSW,"immoweb Immobilien Deutschland","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FSY6,LS9FSY,"Goods Investment Trends","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FSZ3,LS9FSZ,CHANCEN-TRADEN,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FTA4,LS9FTA,"Facere Lucrum ","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FTB2,LS9FTB,"Dividendenaristokraten DE","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FTC0,LS9FTC,"GER30 Swingtrade Channel Trend","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FTD8,LS9FTD,"Blue Chips mit System gehebelt","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FTE6,LS9FTE,"DE DIVIDENDE","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FTJ5,LS9FTJ,Volumen-Invest,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FTK3,LS9FTK,"Oil Reverse Open End ","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FTL1,LS9FTL,DEDUCTIO,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FTN7,LS9FTN,"Koun Value Investments","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FTP2,LS9FTP,"Wide Range","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FTR8,LS9FTR,"Maut Betreiber","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FTT4,LS9FTT,"Spekulation langfristig","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FTU2,LS9FTU,"12/5 GLOBAL TREND SUMMARY","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FTV0,LS9FTV,"Aktien-Werte Screener Long Term","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FTW8,LS9FTW,"D30 - Trend & Saison ","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FTY4,LS9FTY,"Dividenden Monster","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FUB0,LS9FUB,"Markowitz 60/2","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FUD6,LS9FUD,Opportunities1,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FUG9,LS9FUG,"Tradingchancen dt. Nebenwerte","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FUH7,LS9FUH,"Wachsende Mittelschicht","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FUJ3,LS9FUJ,"Online Rockets","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FUK1,LS9FUK,"BK Industrie 4.0 Strategie I","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FUL9,LS9FUL,Value-Trading,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FUM7,LS9FUM,"Tuliptrader fast trades","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FUN5,LS9FUN,"ALLWIN Branchen","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FUP0,LS9FUP,"BK Internet Giganten Strategie I","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FUQ8,LS9FUQ,RheintalBestOf,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FUV8,LS9FUV,"Jamsek´s Premiumstrategie","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FUX4,LS9FUX,"Dividende und Chance","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FUY2,LS9FUY,SchwerpunktKGVuDividendeWeltweit,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FUZ9,LS9FUZ,"Research und Trade ","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FVA0,LS9FVA,"BMRT Global Derivate-Werte","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FVB8,LS9FVB,"Let It Swing Trading","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FVC6,LS9FVC,"Value Investing:4 Buffett Regeln","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FVE2,LS9FVE,"Deutsche Dividendenstars","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FVF9,LS9FVF,"Wertpapiere mit Bezug Rohstoffe","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FVG7,LS9FVG,"Base Value Aktien-Werte","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FVH5,LS9FVH,"AKTIEN-WERTE ONLY 2","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FVJ1,LS9FVJ,"Tiefseher Weltallokation ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FVK9,LS9FVK,"BI Global Value and Developments","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FVL7,LS9FVL,"Intelligent Matrix Leverage","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FVM5,LS9FVM,"SHINDEN Global Value & Wachstum","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FVN3,LS9FVN,"Auswahl von Dividenden-Titeln","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FVS2,LS9FVS,"Turn Around Aktien-Werte","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FVW4,LS9FVW,"My top stars Aktien","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FWA8,LS9FWA,"Top Pharma","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FWC4,LS9FWC,"Basis- und Nebenwerteinvests","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FWF7,LS9FWF,Gebert-Indikator,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FWG5,LS9FWG,"-Global Blue Chips-","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FWH3,LS9FWH,"Make the world a better place","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FWJ9,LS9FWJ,"Die schicken Fünfzig","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FWL5,LS9FWL,"Siberian Tiger Long Term","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FWN1,LS9FWN,SUBARTU,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FWQ4,LS9FWQ,"Bank with the Bankers and others","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FWR2,LS9FWR,"Mehr fürs Geld","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FWS0,LS9FWS,"US Dividenden Strategie","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FWU6,LS9FWU,Monatsstrategie-DE30ETF-Werte,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FWV4,LS9FWV,"Antitrend Nordhalbkugel","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FWW2,LS9FWW,"Frauen Power","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FWX0,LS9FWX,"Momentum Spezial Gebert","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FWY8,LS9FWY,"Value-Invest plus Zukunft","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FWZ5,LS9FWZ,"Investieren langfristig","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FXA6,LS9FXA,VINDOBONA,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FXB4,LS9FXB,"Leveraged Opportunity ","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FXC2,LS9FXC,"S.Koun Investments","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FXD0,LS9FXD,"US Energy","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FXF5,LS9FXF,"deutsche Nebenwerte","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FXG3,LS9FXG,"AlgoTrading SN","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FXH1,LS9FXH,"Trend Selection","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FXJ7,LS9FXJ,"Demographic Change","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FXL3,LS9FXL,"Breites Value-Trading nach Lynch","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FXM1,LS9FXM,"Tomsons Welt","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FXN9,LS9FXN,"Allocation Balanced","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FXR0,LS9FXR,"Gehebelte Timing Strategie","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FXS8,LS9FXS,"ABE INVEST German HiddenChampion","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FXT6,LS9FXT,IR-Trader,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FXU4,LS9FXU,"conservatively but steadily","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FXW0,LS9FXW,"Raffinerien ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FXY6,LS9FXY,"Simulationsbasiertes Investment","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FYA4,LS9FYA,"Ziel 1","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FYB2,LS9FYB,"SKIM - Div.Werte Deutschland ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FYC0,LS9FYC,"Power - Investition 100","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FYD8,LS9FYD,"""Böse"" Konzerne","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FYE6,LS9FYE,"Magic Formula Investing","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FYF3,LS9FYF,"Performance UP // Risk Down","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FYG1,LS9FYG,"HS Innovative ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FYH9,LS9FYH,"RS HealthCare","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FYJ5,LS9FYJ,"Value wie Buffett und Morrien","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FYK3,LS9FYK,"Trends and more","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FYL1,LS9FYL,"Pro Börsenhandel","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FYN7,LS9FYN,"CAM ETF-Werte","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FYP2,LS9FYP,"Biotech - Schnittmenge + Chance ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FYT4,LS9FYT,"World's Best Brands","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FYU2,LS9FYU,"Klein aber oho!","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FYV0,LS9FYV,"Island Trading","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FYY4,LS9FYY,dailydaxtops,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FYZ1,LS9FYZ,Opaarstra,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FZB9,LS9FZB,Sportplatz,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FZD5,LS9FZD,"Grüne Aktien-Werte","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FZE3,LS9FZE,"Commodity Trader select","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FZF0,LS9FZF,"Haowenshan I","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FZH6,LS9FZH,EthicFair,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FZJ2,LS9FZJ,"Ecology,  Ethic & Sustainability","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FZL8,LS9FZL,"Aktienwerte Weltweit Value","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FZM6,LS9FZM,"Deutschland Dividenden Strategie","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FZN4,LS9FZN,"Spekulation übergreifend","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FZP9,LS9FZP,"Global Opportunities ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FZS3,LS9FZS,"Der Gold Faktor","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FZT1,LS9FZT,"RSI Invest","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FZU9,LS9FZU,"Wikideals 30","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9FZW5,LS9FZW,"Nachhaltigkeitsstrat. GCX-Werte","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FZY1,LS9FZY,Straight-Turnaround,"sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9FZZ8,LS9FZZ,"Focus: Anti-Cyclical Investments","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9GAA2,LS9GAA,"Saisonale Sektor Strategie","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9GAC8,LS9GAC,"MEGATRENDS IoT & INDUSTRY4.0","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9GAD6,LS9GAD,"Technologie Visionen","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9GAE4,LS9GAE,"DV Aktien ","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9GAF1,LS9GAF,De30gridmod2014,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9GAH7,LS9GAH,PremiumSelektion,"sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9GAJ3,LS9GAJ,"Global Technic Universe","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9GAK1,LS9GAK,"Antizyklik - Turnarounder","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9GAP0,LS9GAP,"Premium Basiswerte Global","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9GAQ8,LS9GAQ,"ETF-Werte - kurzzeitig","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
DE000LS9GAV8,LS9GAV,"Defensiv Trading Fundamental ","sonstige Anlagezertifikate","wikifolio-Zertifikate mit Hebelprodukten"
DE000LS9GAX4,LS9GAX,"BetaTwo - Moderne Trends","sonstige Anlagezertifikate","wikifolio-Zertifikate ohne Hebelprodukte"
