ISIN,WKN,Bezeichnung,Anlagegruppe,Anlageuniversum
DE000ETFL425,ETFL42,"DEKA DT.BÖRSE EUROGOV FRANCE U.ETF",ETFs,"ETFs Europa Bonds"
DE000ETFL433,ETFL43,"DEKA DAX EX FINANCIALS",ETFs,"ETFs Deutschland"
DE000ETFL441,ETFL44,"DEKA MDAX",ETFs,"ETFs Deutschland"
DE000ETFL458,ETFL45,"DEKA MSCI EUROPE EX EMU",ETFs,"ETFs Europa Gesamt"
DE000ETFL466,ETFL46,"DEKA EUROSTOXX 50",ETFs,"ETFs Europa Gesamt"
DE000ETFL474,ETFL47,"DEKA OEKOM EO NACH. ETF",ETFs,"ETFs Branchen"
DE000ETFL482,ETFL48,"DEKA EURO ISTOXX EX FIN DIVIDEND",ETFs,"ETFs Europa Gesamt"
DE000ETFL490,ETFL49,"DEKA EUROZONE RENDITE PLUS 1-10",ETFs,"ETFs Europa Bonds"
DE000ETFL508,ETFL50,"DEKA MSCI WORLD UCITS ETF",ETFs,"ETFs Welt"
DE000ETFL516,ETFL51,"DEKA GERMANY 30 UCITS ETF",ETFs,"ETFs Deutschland"
DE000ETFL524,ETFL52,"DEKA US TREAS.7-10 UC.ETF",ETFs,"ETFs Sonstige Bonds"
DE000ETFL532,ETFL53,"DEKA EO CORP.0-3 LIQ.U.E.",ETFs,"ETFs Europa Bonds"
DE000EWG0LD1,EWG0LD,"EUWAX GOLD",ETFs,"ETFs Rohstoffe ETCs"
DE000EWG2LD7,EWG2LD,"BOERSE STUTTG. EUWAX-GOLD",ETFs,"ETFs Rohstoffe ETCs"
DE000PB6R1B1,PB6R1B,"BNP PAR.ISS. O.E. ETC",ETFs,"ETFs Rohstoffe ETCs"
FR0000021842,263103,"LYX.BEL 20 TR(DR)U.ETF EO",ETFs,"ETFs Länder Europa"
FR0007052782,626678,"LYXOR CAC 40(DR)UE D",ETFs,"ETFs Länder Europa"
FR0007054358,798328,"LYXOR ETF DJ EURO STOXX 50",ETFs,"ETFs EuroStoxx"
FR0007056841,541779,"LYXOR ETF DOW JONES IA",ETFs,"ETFs Nordamerika"
FR0007075494,787716,"LYX.DJ GL TI.50 U.ETF",ETFs,"ETFs Welt"
FR0010010827,A0BLNG,"LYXOR FTSE MIB U.ETF D",ETFs,"ETFs Länder Europa"
FR0010245514,A0ESMK,"LYXOR ETF JAPAN (TOPIX)",ETFs,"ETFs Asien"
FR0010261198,A0JDGC,"LYXOR ETF MSCI EUROPE",ETFs,"ETFs Europa Gesamt"
FR0010296061,A0JMFG,"LYXOR ETF MSCI USA",ETFs,"ETFs Nordamerika"
FR0010315770,LYX0AG,"LYXOR ETF MSCI WORLD",ETFs,"ETFs Welt"
FR0010342592,A0LC12,"LYX.PEA NASD.100 D.2XLEV.",ETFs,"ETFs Nordamerika"
FR0010361683,LYX0BA,"LYXOR INDIA",ETFs,"ETFs Asien"
FR0010375766,LYX0BQ,"LYX.MSCI IDIA U.E.CDL",ETFs,"ETFs Asien"
FR0010377028,LYX0BT,"LYX.JAP.(TOPIX)(DR) DYN",ETFs,"ETFs Asien"
FR0010405431,LYX0BF,"LYXOR ETF MSCI GREECE",ETFs,"ETFs Länder Europa"
FR0010411884,A0MJQA,LYX.CAC40DLY(-2X)INV.U.E.,ETFs,"ETFs Länder Europa"
FR0010424135,A0MNT8,"LYXOR ETF BEAR EURO STOXX 50",ETFs,"ETFs EuroStoxx"
FR0010424143,A0MNT7,"LYXOR ETF 2X SHORT EURO STOXX 50",ETFs,"ETFs EuroStoxx"
FR0010435297,LYX0CV,"LYXOR MSCI E.M.U.ETF C-DL",ETFs,"ETFs Emerging Markets"
FR0010446146,A0NE3E,"LYX.FTSE MIB D(-1X)I(B) A",ETFs,"ETFs Länder Europa"
FR0010446658,A0NEUQ,"LYX.FTSE MIB DA.LE. U.ETF",ETFs,"ETFs Länder Europa"
FR0010446666,A0ND7C,"LYX.FTSE MIB D(-2X)I(XB)A",ETFs,"ETFs Länder Europa"
FR0010510800,LYX0B6,"LYX ETF EUR CASH",ETFs,"ETFs Europa Bonds"
FR0010524777,LYX0CB,"LYXOR ETF NEW ENERGY",ETFs,"ETFs Branchen"
FR0010527275,LYX0CA,"LYX.WLD WAT.(DR)UC.ETF D",ETFs,"ETFs Basic Resources"
FR0010591362,LYX0C5,"LYX.CAC 40 DA.(-1X)INV. A",ETFs,"ETFs Länder Europa"
FR0010592014,LYX0C6,LYX.CAC40DLY(2X)LEV.U.ETF,ETFs,"ETFs Länder Europa"
FR0010655704,A0REJP,"AMUNDI ETF MSCI FRANCE",ETFs,"ETFs Länder Europa"
FR0010655712,A0REJQ,"AMUNDI ETF DAX U.ETF DR",ETFs,"ETFs Deutschland"
FR0010655746,A0REJT,"AMUNDI ETF MSCI SPAIN",ETFs,"ETFs Länder Europa"
FR0010655761,A0REJR,"AMUNDI MSCI UK",ETFs,"ETFs Länder Europa"
FR0010688176,A0REJZ,"AMUNDI MSCI EUROPE BANKS",ETFs,"ETFs Branchen"
FR0010688192,A0REJ2,"AMUNDI MSCI EUROPE HEALTHCARE",ETFs,"ETFs Branchen"
FR0010717090,A0RF42,"AMUNDI ETF MSCI EMU HIGH DIVIDEND",ETFs,"ETFs Europa Gesamt"
FR0010717124,A0RF5A,"AMUNDI ETF SH.CAC40 D.UC.",ETFs,"ETFs Länder Europa"
FR0010754127,A0RNWD,"AMUNDI ETF EO INFLATION",ETFs,"ETFs Europa Bonds"
FR0010754135,A0RNV6,"AMUNDI ETF GOVT BOND EUROMTS BROAD 1-3",ETFs,"ETFs Europa Bonds"
FR0010754143,A0RNWA,"AMUNDI ETF GOVT BOND EUROMTS BROAD 10-15",ETFs,"ETFs Europa Bonds"
FR0010754168,A0RNV7,"AMUNDI ETF GOVT BOND EUROMTS BROAD 3-5",ETFs,"ETFs Europa Bonds"
FR0010754176,A0RNV8,"AMUNDI ETF GOVT BOND EUROMTS BROAD 5-7",ETFs,"ETFs Europa Bonds"
FR0010754184,A0RNV9,"AMUNDI ETF GOVT BOND EUROMTS BROAD 7-10",ETFs,"ETFs Europa Bonds"
FR0010754200,A0RNWC,"AMUNDI ETF EUROMTS CASH 3 MONTHS",ETFs,"ETFs Europa Bonds"
FR0010755611,A0X8ZS,"AMUNDI ETF LEVERAGED MSCI USA DAILY",ETFs,"ETFs Nordamerika"
FR0010756114,A0RPV6,"AMUNDI ETF MSCI WLD X EMU",ETFs,"ETFs Welt"
FR0010757781,A0X8ZY,"AMUNDI ETF SHORT DJ EURO STOXX 50",ETFs,"ETFs EuroStoxx"
FR0010790980,A0X9QJ,"Amun. STOXX Europ. 50",ETFs,"ETFs EuroStoxx"
FR0010791194,A0X9PC,"AMUNDI ETF SHT USA",ETFs,"ETFs Nordamerika"
FR0010821819,A0YF2V,"AMUNDI ETF MSCI EU X EMU",ETFs,"ETFs Europa Gesamt"
FR0010869438,LYX0FY,"LYX.SMI D.(-2X)I.UETF A",ETFs,"ETFs Länder Europa"
FR0010869495,LYX0FV,"LYXOR ETF DAILY SHORT DAX X2",ETFs,"ETFs DAX"
FR0010869578,LYX0FW,"LYXOR ETF DAILY DOUBLE SHORT BUND",ETFs,"ETFs Europa Bonds"
FR0010930644,A1C7AK,"AMUNDI MSCI EUROPE ENERGY",ETFs,"ETFs Branchen"
FR0011023621,LYX0MB,"LYX.BTP DA(-2X)INV.UETF A",ETFs,"ETFs Europa Bonds"
FR0011036268,LYX0M5,"LYX.IBEX 35 D.I.D.UETF EO",ETFs,"ETFs Länder Europa"
FR0011041334,LYX0MC,"LYX.CAC MID 60(DR) D",ETFs,"ETFs Länder Europa"
FR0011042753,LYX0M1,"LYX.IBEX 35 D.A.D.UETF C",ETFs,"ETFs Länder Europa"
FR0011363423,LYX0S5,"LYX.MSCI USA U.ETF CEO",ETFs,"ETFs Nordamerika"
FR0011440478,LYX0TE,"LYX.PEA MSCI E.M. UETF CE",ETFs,"ETFs Welt"
FR0011475078,LYX0NY,"Lyxor Japan (TOPIX) Dly hedgd",ETFs,"ETFs Asien"
FR0011550185,A1W4DP,"BNP PARIBAS EASY S&P 500 UCITS ETF",ETFs,"ETFs Nordamerika"
FR0011550193,A1W37K,"STOXX EUROPE 600 THEAM EASY UCITS ETF",ETFs,"ETFs EuroStoxx"
FR0011550672,A1W6FD,"BNPPEFR-ST.EUR.600 H",ETFs,"ETFs Europa Gesamt"
FR0011607084,LYX0RP,"LYX.10YUS T.D.(-2X)I.UE A",ETFs,"ETFs Sonstige Bonds"
FR0011660927,LYX0R5,"LYXOR ETF MSCI WDH",ETFs,"ETFs Welt"
FR0011669845,LYX0TD,"LYX.MSCI WRLD UETF MHEOD",ETFs,"ETFs Welt"
FR0011720911,LYX0SL,"LYX.HW.WP MSCI CH.A(DR) A",ETFs,"ETFs Asien"
FR0011758085,LYX0RV,"L.FTSE IT.PMI PIR 20 UE A",ETFs,"ETFs Länder Europa"
FR0011770775,LYX0SB,"LYX.PEA PME(DR)UCIT.ETF D",ETFs,"ETFs Länder Europa"
FR0011857234,LYX0R1,"LYXOR MDAX",ETFs,"ETFs Deutschland"
FR0011869205,LYX0T5,"LYX.PEA B.(MSCI BRAZ.)CEO",ETFs,"ETFs Latein- & Südamerika"
FR0011869270,LYX0UN,"LY.PEA D.J.IN.AV.UETF CEO",ETFs,"ETFs Nordamerika"
FR0011869304,LYX0S0,"L.FTSE E./N.D.E.U.ETF CEO",ETFs,"ETFs Europa Gesamt"
FR0011869312,LYX0TF,"L.P.MSCI AC APXJ.UETF CEO",ETFs,"ETFs Asien"
FR0011869320,LYX0UE,"LYX.PEA MSCI IN.U.ETF CEO",ETFs,"ETFs Asien"
FR0011869338,LYX0TJ,"LYX.PEA MSCI KO U.ETF CEO",ETFs,"ETFs Asien"
FR0011869353,LYX0SZ,"LYX.PEA MSCI WO.U.ETF CEO",ETFs,"ETFs Welt"
FR0011869387,LYX0TL,"L.PR(MSCI R.IMI S.GDR)CEO",ETFs,"ETFs Länder Sonstige"
FR0011871078,LYX0S7,"LY.PEA CH.(MSCI CHI)U.ETF",ETFs,"ETFs Asien"
FR0011871102,LYX0T8,"LYX.PEA J.(TOPIX)UETF CEO",ETFs,"ETFs Asien"
FR0011871110,LYX0UF,"L.PEA NASDAQ-100 UETF CEO",ETFs,"ETFs Nordamerika"
FR0011871128,LYX0UG,"LYX.PEA S+P 500 U.ETF CEO",ETFs,"ETFs Nordamerika"
FR0011871136,LYX006,"LYX.PEA S+P 500 ETF CEOC",ETFs,"ETFs Nordamerika"
FR0011882364,LYX0UL,"LYX.PEA WOR.WAT.U.ETF CEO",ETFs,"ETFs Welt"
FR0011884121,LYX0UT,"L.PEA J.(TOPIX)UETF DHCEO",ETFs,"ETFs Asien"
FR0012399731,LYX0VB,LYX.EU.ST.50(DR)U.E.DHSFA,ETFs,"ETFs Europa Gesamt"
FR0012399772,LYX0T9,LYX.EU.ST.50(DR)U.E.DHLSA,ETFs,"ETFs EuroStoxx"
FR0012399806,LYX0R9,LYX.EU.ST.50(DR)U.E.DHDLA,ETFs,"ETFs Europa Gesamt"
FR0012739431,A14UTE,"BNP PARIBAS EASY EURO STOXX 50 UCITS ETF",ETFs,"ETFs EuroStoxx"
FR0012740983,A14UTF,"BNP PARIBAS EASY EURO STOXX 50 UCITS ETF",ETFs,"ETFs EuroStoxx"
FR0013041530,A14Z68,"BNPPEFR-S+P 500 UETF EOH",ETFs,"ETFs Nordamerika"
FR0013209921,LYX0V3,"LYXOR ETF MSCI EX EMU CDL",ETFs,"ETFs Welt"
FR0013284304,A2H6MP,"AMUNDI ETF IST. EUR.M.-F.",ETFs,"ETFs Europa Gesamt"
FR0013346681,LYX0EZ,"LYX.PEA OB.ET.EO ETF AEOC",ETFs,"ETFs Europa Bonds"
FR0013380607,LYX0ZC,"LYXOR CAC 40(DR)UE EOA",ETFs,"ETFs Länder Europa"
FR0013411980,A2PKZL,"AM.ETF-JPN TOP. EOA",ETFs,"ETFs Asien"
FR0013411998,A2PKZN,"AM.ETF-JPN TOP. D.HGD.EOA",ETFs,"ETFs Asien"
FR0013412004,A2PKZJ,"AM.-MSC.EM LAT. EOA",ETFs,"ETFs Latein- & Südamerika"
FR0013412012,A2PKZK,"AM.-MSC.EM AS. EOA",ETFs,"ETFs Emerging Markets"
FR0013412020,A2PKZP,"AM.ETF-MS.E.M. EOA",ETFs,"ETFs Emerging Markets"
FR0013412038,A2PKZH,"AM.ETF-MSCI EU. EOA",ETFs,"ETFs Europa Gesamt"
FR0013412269,A2PKYV,"AM.ETF-NASD.100 EOA",ETFs,"ETFs Nordamerika"
FR0013412285,A2PK2E,"AM.ETF-S+P 500 EOA",ETFs,"ETFs Nordamerika"
FR0013412293,A2PKZM,"AM.ETF-S+P 500 D.HGD.EOA",ETFs,"ETFs Nordamerika"
FR0013416716,A2UJK0,"AMUNDIPHME ETC Z 2118",ETFs,"ETFs Rohstoffe ETCs"
FR0013506649,A2P75B,"AETF-GBEBIG DEOD",ETFs,"ETFs Europa Bonds"
GB00B00FHZ82,A0CANA,"GOLD BULL.SECS 04/UND. ZO",ETFs,"ETFs DAX"
GB00B15KXN58,A0KRKP,"WITR COM.SEC.Z06/UN.ALUM",ETFs,"ETFs DAX"
GB00B15KXP72,A0KRKQ,"WITR COM.SEC.Z06/UN.COFF",ETFs,"ETFs DAX"
GB00B15KXQ89,A0KRKR,"WITR COM.SEC.Z06/UN.COPA",ETFs,"ETFs DAX"
GB00B15KXS04,A0KRKS,"WITR COM.SEC.Z06/UN.CORN",ETFs,"ETFs DAX"
GB00B15KXT11,A0KRKT,"WITR COM.SEC.Z06/UND.",ETFs,"ETFs DAX"
GB00B15KXV33,A0KRKU,"WITR COM.SEC.Z06/UN.WTI",ETFs,"ETFs DAX"
GB00B15KXW40,A0KRKV,"WITR COM.SEC.Z06/UN.UGAS",ETFs,"ETFs DAX"
GB00B15KXX56,A0KRKW,"WITR COM.SEC.Z06/UN.BULL",ETFs,"ETFs DAX"
GB00B15KXY63,A0KRKX,"WITR COM.SEC.Z06/UN.HEAT",ETFs,"ETFs DAX"
GB00B15KXZ70,A0KRKY,"WITR COM.SEC.Z06/UN.HOGS",ETFs,"ETFs DAX"
GB00B15KY096,A0KRKZ,"WITR COM.SEC.Z06/UN.CATL",ETFs,"ETFs DAX"
GB00B15KY104,A0KRK0,"WITR COM.SEC.Z06/UN.NGAS",ETFs,"ETFs DAX"
GB00B15KY211,A0KRK1,"WITR COM.SEC.Z06/UN.NICK",ETFs,"ETFs DAX"
GB00B15KY328,A0KRK2,"WITR COM.SEC.Z06/UN.SLVR",ETFs,"ETFs DAX"
GB00B15KY435,A0KRK3,"WITR COM.SEC.Z06/UN.SOYO",ETFs,"ETFs DAX"
GB00B15KY542,A0KRK4,"WITR COM.SEC.Z06/UN.SOYB",ETFs,"ETFs DAX"
GB00B15KY658,A0KRK5,"WITR COM.SEC.Z06/UN.SUGA",ETFs,"ETFs DAX"
GB00B15KY765,A0KRK6,"WITR COM.SEC.Z06/UN.WEAT",ETFs,"ETFs DAX"
GB00B15KY872,A0KRK7,"WITR COM.SEC.Z06/UN.ZINC",ETFs,"ETFs DAX"
GB00B15KY989,A0KRK9,"WITR COM.SEC.Z06/UN.IDX",ETFs,"ETFs DAX"
GB00B15KYB02,A0KRLA,"WITR COM.SEC.Z06/UN. IND.",ETFs,"ETFs DAX"
GB00B15KYC19,A0KRLF,"WITR COM.SEC.Z06/UN. IND.",ETFs,"ETFs DAX"
GB00B15KYF40,A0KRLG,"WITR COM.SEC.Z06/UN. IND.",ETFs,"ETFs DAX"
GB00B15KYG56,A0KRLD,"WITR COM.SEC.Z06/UN. IND.",ETFs,"ETFs DAX"
GB00B15KYH63,A0KRK8,"WITR COM.SEC.Z06/UN. IND.",ETFs,"ETFs DAX"
GB00B15KYJ87,A0KRLH,"WITR COM.SEC.Z06/UN. IND.",ETFs,"ETFs DAX"
GB00B15KYK92,A0KRLE,"WITR COM.SEC.Z06/UN. IND.",ETFs,"ETFs Rohstoffe ETCs"
GB00B15KYL00,A0KRLC,"WITR COM.SEC.Z06/UN. IND.",ETFs,"ETFs DAX"
GB00BJYDH287,A3GKGK,"WITR ISS X ETP O.E.",ETFs,"ETFs DAX"
GB00BJYDH394,A3GQ45,"WITR ISS X ETP O.E.",ETFs,"Other ETFs"
GB00BLD4ZL17,A3GPMN,"COINSHARES DIG.SEC.OEND",ETFs,"Other ETFs"
GB00BLD4ZM24,A3GQ2N,"COINSHARES DIG.SEC.OEND",ETFs,"Other ETFs"
GB00BLD4ZP54,A3GRUD,"COINSHARES DIG.SEC.OEND",ETFs,"Other ETFs"
IE0005042456,552752,"ISHARES FTSE100",ETFs,"ETFs Länder Europa"
IE0008470928,935926,"IS.II-ISHARES STOXX EU.50",ETFs,"ETFs EuroStoxx"
IE0008471009,935927,"IS.II-ISHS EURO STOXX 50",ETFs,"ETFs EuroStoxx"
IE000U7L59A3,A3CR2Z,"ISIV-MUEEU ETF HGDEOA",ETFs,"ETFs Nordamerika"
IE0031442068,622391,"ISHARES S&P 500",ETFs,"ETFs Nordamerika"
IE0032077012,801498,"IMIII-I.EQ.NA.-100- A",ETFs,"ETFs Nordamerika"
IE0032523478,778928,"I-SHAR EURO CORP. BOND LARGE",ETFs,"ETFs Europa Bonds"
IE0032895942,911950,"I-SHAR $ CORP. BOND",ETFs,"ETFs Sonstige Bonds"
IE00B00FV011,A0DKL3,"ISHARES CORE £ CORPORATE BOND",ETFs,"ETFs Sonstige Bonds"
IE00B00FV128,A0CA55,"ISHARES FTSE 250",ETFs,"ETFs Länder Europa"
IE00B02KXH56,A0DK60,"I-SHAR MSCI JAPAN",ETFs,"ETFs Asien"
IE00B02KXK85,A0DK6Z,"I-SHAR CHINA LARGE CAP",ETFs,"ETFs Asien"
IE00B02KXL92,A0DK6Y,"I-SHAR EURO STOXX MID",ETFs,"ETFs Europa Gesamt"
IE00B02KXM00,A0DK61,"IS EO STOXX SM.U.ETF EOD",ETFs,"ETFs Europa Gesamt"
IE00B0M62Q58,A0HGV0,"ISHS-MSCI WORLD DL D",ETFs,"ETFs Welt"
IE00B0M62S72,A0HGV4,"I-SHAR EURO DIVIDEND",ETFs,"ETFs Europa Gesamt"
IE00B0M62V02,A0HGV3,"IS EO.TO.MA.G.L.U.ETF EOD",ETFs,"ETFs Europa Gesamt"
IE00B0M62X26,A0HGV1,"ISHARES INFL. GOV. BONDS",ETFs,"ETFs Europa Bonds"
IE00B0M62Y33,A0HGWF,"ISHARES AEX",ETFs,"ETFs Länder Europa"
IE00B0M63060,A0HGV6,"I-SHAR UK DIVIDEND",ETFs,"ETFs Länder Europa"
IE00B0M63177,A0HGWC,"IS MSCI EM U.ETF USD D",ETFs,"ETFs Emerging Markets"
IE00B0M63284,A0HGV5,"I-SHAR EUROP. PROPERTY YIELD",ETFs,"ETFs Europa Gesamt"
IE00B0M63391,A0HGWD,"I-SHAR MSCI KOREA",ETFs,"ETFs Asien"
IE00B0M63516,A0HGWA,"I-SHAR MSCI BRAZIL",ETFs,"ETFs Latein- & Südamerika"
IE00B0M63623,A0HGWE,"I-SHAR MSCI TAIWAN",ETFs,"ETFs Asien"
IE00B0M63730,A0HGV9,"I-SHAR MSCI  FAR EAST EX-JAPAN",ETFs,"ETFs Asien"
IE00B0M63953,A0HGWB,"ISHS-MSCI EAST.EUR.C.DL D",ETFs,"ETFs Emerging Markets"
IE00B14X4M10,A0J201,"I-SHAR MSCI NORTH AMERICA",ETFs,"ETFs Nordamerika"
IE00B14X4N27,A0J204,"IS MSCI EU.XUK U.ETF EOD",ETFs,"ETFs Europa Gesamt"
IE00B14X4Q57,A0J205,"I-SHAR EURO GOVERNMENT BOND 1-3",ETFs,"ETFs Europa Bonds"
IE00B14X4S71,A0J202,"I-SHAR $ TREASURY BOND 1-3YR",ETFs,"ETFs Sonstige Bonds"
IE00B14X4T88,A0J203,"I-SHAR ASIA PACIFIC DIVIDEND",ETFs,"ETFs Asien"
IE00B1FZS244,A0LEQL,"ISHSII-ASIA PROP.YLD DLD",ETFs,"ETFs Asien"
IE00B1FZS350,A0LEW8,"ISHARES DEVELOPED MARKETS PROPER",ETFs,"Other ETFs"
IE00B1FZS467,A0LEW9,"ISHARES GLOBAL INFRASTRUCTURE UC",ETFs,"Other ETFs"
IE00B1FZS574,A0LEW5,"ISHSII-MSCI TURKEY DLDIS",ETFs,"ETFs Länder Sonstige"
IE00B1FZS681,A0LGP6,"ISHSII-EO G.BD3-5YR EODIS",ETFs,"ETFs Europa Bonds"
IE00B1FZS798,A0LGP4,"ISHSII-DLT.BD7-10YR DLDIS",ETFs,"ETFs Europa Bonds"
IE00B1FZS806,A0LGQA,"ISHSII-EO G.BD 7-10YR EOD",ETFs,"ETFs Europa Bonds"
IE00B1FZS913,A0LGP5,"ISHSII EO G.BD15-30YR EOD",ETFs,"ETFs Europa Bonds"
IE00B1FZSB30,A0LGP9,"ISHARES CORE UK GILTS",ETFs,"ETFs Sonstige Bonds"
IE00B1FZSC47,A0LGP8,"ISHARES TIPS UCITS",ETFs,"ETFs Sonstige Bonds"
IE00B1FZSD53,A0LGP7,"ISHARES £ INDEX-LINKED GILTS",ETFs,"ETFs Sonstige Bonds"
IE00B1FZSF77,A0LEW6,"ISHARES US PROPERTY YIELD UCITS",ETFs,"Other ETFs"
IE00B1TXHL60,A0MM0N,"ISHARES LISTED PRIVATE EQUITY UC",ETFs,"Other ETFs"
IE00B1TXK627,A0MM0S,"ISHSII-GL.WATER DLDIS",ETFs,"ETFs Basic Resources"
IE00B1TXLS18,A0MZWN,"ISHARES UK PROPERTY",ETFs,"ETFs Länder Europa"
IE00B1W57M07,A0MR61,"ISHSII-BRIC 50 DL DIS",ETFs,"ETFs Emerging Markets"
IE00B1XNH568,A0MZWP,"ISHARES FTSE MIB   (DIST)",ETFs,"ETFs Länder Europa"
IE00B1XNHC34,A0MW0M,"ISHSII-GL.CL.ENERGY DLDIS",ETFs,"ETFs Branchen"
IE00B1YZSC51,A0MZWQ,"ISHARES MSCI EUROPE",ETFs,"ETFs Europa Gesamt"
IE00B23D8S39,A0M2EA,"POWERSHARES FTSE RAFI US 1000 FUND",ETFs,"ETFs Nordamerika"
IE00B23D8X81,A0M2EC,"POWERSHARES FTSE RAFI EUROPE FUND",ETFs,"ETFs Europa Gesamt"
IE00B23D9570,A0M2EK,"POWERSHARES FTSE RAFI EMERG.MRKT. FUND",ETFs,"ETFs Emerging Markets"
IE00B23LNQ02,A0M2EN,"IMIII-I.FTSE R.AW.3000 A",ETFs,"ETFs Welt"
IE00B27YCF74,A0M59G,ISHSII-GL.T.+FOREST.DLDIS,ETFs,"ETFs Basic Resources"
IE00B27YCK28,A0NA45,"ISHARES MSCI EM LATIN AMERICA UC",ETFs,"ETFs Latein- & Südamerika"
IE00B27YCN58,A0NA46,"ISHSII-MSCI WLD ISL.DLDIS",ETFs,"ETFs Welt"
IE00B27YCP72,A0NA47,"ISHSII-MSCI EM ISL.DLDIS",ETFs,"ETFs Emerging Markets"
IE00B296QM64,A0NA48,"ISHSII-MSCI USA ISL.DLDIS",ETFs,"ETFs Nordamerika"
IE00B2NPKV68,A0NECU,"ISHSII-JPM DL EM BD DLDIS",ETFs,"ETFs Sonstige Bonds"
IE00B2NPL135,A0NECV,"ISHSII-EM INFRASTR.DLDIS",ETFs,"ETFs Emerging Markets"
IE00B2QWCY14,A0Q1YY,"ISHARES S&P SMALL CAP 600",ETFs,"ETFs Nordamerika"
IE00B2QWDR12,A0Q1YZ,"ISHSII-MSCI ACFE XJSC DLD",ETFs,"ETFs Asien"
IE00B2QWDY88,A0Q1YX,"ISHARES MSCI JAPAN SMALL CAP",ETFs,"ETFs Asien"
IE00B3B8PX14,A0Q41X,ISHSIII-G.I.L.GOV.B.DLACC,ETFs,"ETFs Sonstige Bonds"
IE00B3B8Q275,A0Q41Y,"ISHARES EURO COVERED BOND",ETFs,"ETFs Sonstige Bonds"
IE00B3BPCH51,A0RAC9,"POWERSHARES EUROMTS CASH 3 MONTHS FUND",ETFs,"ETFs Europa Bonds"
IE00B3CNHG25,A0Q8HZ,"L+G-L+G GOLD MINING U.ETF",ETFs,"ETFs Basic Resources"
IE00B3CNHJ55,A0Q8H2,"L+G-L+G R.2000 US S.C.",ETFs,"ETFs Nordamerika"
IE00B3DKXQ41,A0RGEN,"ISHSIII-EO AGGR.BD EO DIS",ETFs,"ETFs Europa Bonds"
IE00B3DWVS88,A1CWJF,"IM-I.MSCI EMERGING MKTS A",ETFs,"ETFs Emerging Markets"
IE00B3F81409,A0RGEQ,"ISHSIII-CORE GL.AG.BD DLD",ETFs,"ETFs Sonstige Bonds"
IE00B3F81G20,A0RGER,"ISHARES MSCI EM SMALL CAP",ETFs,"ETFs Emerging Markets"
IE00B3F81K65,A0RGEM,"ISHSIII-GL.GOV.BD DL DIS",ETFs,"ETFs Sonstige Bonds"
IE00B3F81R35,A0RGEP,"ISHARES CORE EURO CORP.",ETFs,"ETFs Europa Bonds"
IE00B3FH7618,A0RGEL,"ISHSIII-EO G.BD 0-1YR EOD",ETFs,"ETFs Europa Bonds"
IE00B3LK4Z20,A1JUK7,"IM-I.MSCI EUROPE VALUE A",ETFs,"ETFs Europa Gesamt"
IE00B3Q19T94,A1JFG7,"IM-I.EUR.STOXX OP.BANKS A",ETFs,"ETFs Branchen"
IE00B3QMYK80,A1H8BM,"HSBC MSCI MEX.CAP.UC.ETF",ETFs,"ETFs Latein- & Südamerika"
IE00B3RBWM25,A1JX52,"VANG FTSE WORLD UCITS",ETFs,"ETFs Welt"
IE00B3S1J086,A1H8BP,"HSBC MSCI TAIW.CAP.U.ETF",ETFs,"ETFs Asien"
IE00B3S5XW04,A1JJTP,"SPDR BARCLS CAPITAL EURO GOVMNT BOND ETF",ETFs,"ETFs Europa Bonds"
IE00B3T9LM79,A1JJTQ,"SPDR BARCLS CAPITAL EURO CORP. BOND ETF",ETFs,"ETFs Europa Bonds"
IE00B3VTMJ91,A0X8SK,"CS ETF(IE)IB.EUR GOV.1-3",ETFs,"ETFs Europa Bonds"
IE00B3VTML14,A0X8SL,"CS ETF(IE)IB.EUR GOV.3-7",ETFs,"ETFs Europa Bonds"
IE00B3VTN290,A0X8SM,"CS ETF(IE)IB.EUR GOV.7-10",ETFs,"ETFs Europa Bonds"
IE00B3VVMM84,A1JX51,"VANGUARD FTSE EM U.ETF DL",ETFs,"ETFs Emerging Markets"
IE00B3VWLG82,A0X8R9,"CS ETF(IE)MSCI UK SMA.CAP",ETFs,"ETFs Länder Europa"
IE00B3VWM098,A0X8SB,"CS ETF(IE)MSCI USA SM.CAP",ETFs,"ETFs Nordamerika"
IE00B3VWMM18,A0X8SE,"CS ETF(IE)MSCI EMU SM.CAP",ETFs,"ETFs Europa Gesamt"
IE00B3VWN179,A0X8SG,"ISHSVII-DLTB.1-3YR DLACCB",ETFs,"ETFs Sonstige Bonds"
IE00B3VWN393,A0X8SH,"ISHSVII-DLTB.3-7YR DL ACC",ETFs,"ETFs Sonstige Bonds"
IE00B3VWN518,A0X8SJ,"ISHSVII-DLTB.7-10YR DLACC",ETFs,"ETFs Sonstige Bonds"
IE00B3W74078,A1JJTR,"SPDR BRCLYS UK GILT",ETFs,"ETFs Sonstige Bonds"
IE00B3WJKG14,A142N1,"ISHARES S&P500 INFORMATION TECH.",ETFs,"ETFs Nordamerika"
IE00B3X3R831,A1H8BQ,"HSBC MSCI MALAYSIA UC.ETF",ETFs,"ETFs Asien"
IE00B3XXRP09,A1JX53,"VANGUARD S+P 500 U.ETF DL",ETFs,"ETFs Nordamerika"
IE00B3Y8D011,A1C1G8,"X(IE)-PORTFOLIO INC. 1DEO",ETFs,"Other ETFs"
